1719637470.000,94.992,1.316,140.150,140.166,95.768,40.212,26.604,0.000
1719637476.000,95.118,1.316,140.150,140.167,95.977,40.209,26.615,0.000
1719637483.000,95.282,1.316,140.150,140.167,95.350,40.191,26.610,0.000
1719637489.000,95.267,1.316,140.150,140.166,94.645,40.148,26.610,0.000
1719637496.000,95.242,1.316,140.150,140.166,94.725,40.116,26.591,0.000
1719637503.000,95.114,1.316,140.150,140.166,95.102,40.116,26.590,0.000
1719637509.000,94.769,1.316,140.150,140.166,95.732,40.028,26.585,0.000
1719637516.000,95.189,1.316,140.150,140.166,95.839,39.996,26.581,0.000
1719637522.000,94.867,1.316,140.150,140.165,94.985,40.067,26.589,0.000
1719637529.000,95.104,1.316,140.150,140.167,94.421,40.124,26.592,0.000
1719637535.000,95.189,1.316,140.150,140.166,94.546,40.163,26.601,0.000
1719637542.000,95.132,1.316,140.150,140.167,95.138,40.168,26.618,0.000
1719637549.000,95.061,1.316,140.150,140.166,95.655,40.083,26.629,0.000
1719637555.000,95.058,1.316,140.150,140.166,96.297,40.211,26.645,0.000
1719637562.000,94.890,1.316,140.150,140.167,96.513,40.219,26.659,0.000
1719637568.000,95.224,1.316,140.150,140.166,95.464,40.239,26.665,0.000
1719637575.000,95.008,1.316,140.150,140.166,94.686,40.119,26.655,0.000
1719637581.000,95.115,1.316,140.150,140.166,94.399,40.057,26.650,0.000
1719637588.000,94.967,1.316,140.150,140.167,94.427,40.124,26.616,0.000
1719637595.000,95.266,1.316,140.150,140.167,94.128,40.108,26.587,0.000
1719637601.000,95.095,1.316,140.150,140.166,93.937,39.881,26.571,0.000
1719637608.000,94.954,1.316,140.150,140.166,93.675,39.938,26.560,0.000
1719637614.000,95.008,1.316,140.150,140.166,93.475,39.913,26.552,0.000
1719637621.000,95.156,1.316,140.150,140.166,94.342,39.990,26.546,0.000
1719637627.000,94.970,1.316,140.150,140.166,94.705,40.029,26.559,0.000
1719637634.000,94.996,1.316,140.150,140.166,95.657,40.069,26.577,0.000
1719637641.000,95.273,1.316,140.150,140.167,95.403,39.964,26.596,0.000
1719637647.000,95.169,1.316,140.150,140.167,95.104,39.970,26.626,0.000
1719637654.000,95.131,1.316,140.150,140.166,94.835,39.948,26.639,0.000
1719637660.000,95.253,1.316,140.150,140.166,94.473,40.073,26.648,0.000
1719637667.000,95.265,1.316,140.150,140.167,94.964,40.175,26.668,0.000
1719637673.000,95.275,1.316,140.150,140.166,95.231,40.190,26.667,0.000
1719637680.000,95.138,1.316,140.150,140.166,95.250,40.169,26.662,0.000
1719637687.000,95.201,1.316,140.150,140.165,94.650,40.036,26.666,0.000
1719637693.000,95.213,1.316,140.150,140.166,95.654,40.060,26.672,0.000
1719637700.000,95.124,1.316,140.150,140.166,95.415,40.057,26.676,0.000
1719637706.000,95.169,1.316,140.150,140.165,95.454,40.035,26.665,0.000
1719637713.000,95.299,1.316,140.150,140.166,95.329,40.132,26.668,0.000
1719637719.000,95.317,1.316,140.150,140.166,94.914,40.200,26.662,0.000
1719637726.000,95.389,1.316,140.150,140.166,95.783,40.132,26.673,0.000
1719637732.000,95.325,1.316,140.150,140.166,94.696,40.158,26.657,0.000
1719637739.000,95.353,1.316,140.150,140.166,95.203,40.106,26.641,0.000
1719637746.000,95.289,1.316,140.150,140.166,95.653,40.126,26.633,0.000
1719637752.000,95.398,1.316,140.150,140.166,95.436,40.125,26.608,0.000
1719637759.000,95.211,1.316,140.150,140.165,94.752,40.109,26.570,0.000
1719637765.000,95.261,1.316,140.150,140.166,94.998,40.051,26.553,0.000
1719637772.000,95.233,1.316,140.150,140.166,94.802,39.978,26.543,0.000
1719637778.000,95.299,1.316,140.150,140.166,94.451,40.060,26.517,0.000
1719637785.000,95.471,1.316,140.150,140.166,94.942,40.070,26.513,0.000
1719637792.000,95.318,1.316,140.150,140.166,95.142,40.078,26.534,0.000
1719637798.000,95.263,1.316,140.150,140.166,95.413,40.104,26.550,0.000
1719637805.000,95.310,1.316,140.150,140.167,95.200,40.129,26.563,0.000
1719637811.000,95.338,1.316,140.150,140.166,93.852,40.013,26.577,0.000
1719637818.000,95.257,1.316,140.150,140.165,93.341,39.912,26.592,0.000
1719637824.000,95.369,1.316,140.150,140.165,93.672,39.964,26.585,0.000
1719637831.000,95.239,1.316,140.150,140.165,93.760,40.009,26.566,0.000
1719637838.000,95.302,1.316,140.150,140.166,94.312,40.065,26.550,0.000
1719637844.000,95.377,1.316,140.150,140.166,94.977,40.026,26.534,0.000
1719637851.000,95.213,1.316,140.150,140.166,95.530,40.032,26.529,0.000
1719637857.000,94.967,1.316,140.150,140.166,95.281,40.015,26.533,0.000
1719637864.000,94.747,1.316,140.150,140.166,95.531,40.072,26.532,0.000
1719637870.000,95.255,1.316,140.150,140.166,94.860,40.102,26.551,0.000
1719637877.000,94.938,1.316,140.150,140.166,95.398,40.126,26.566,0.000
1719637884.000,95.051,1.316,140.150,140.166,95.253,40.143,26.565,0.000
1719637890.000,95.144,1.316,140.150,140.166,93.885,40.146,26.569,0.000
1719637897.000,95.084,1.316,140.150,140.166,95.480,40.129,26.576,0.000
1719637903.000,95.160,1.316,140.150,140.166,95.261,40.145,26.578,0.000
1719637910.000,95.087,1.316,140.150,140.166,95.095,40.098,26.573,0.000
1719637916.000,94.838,1.316,140.150,140.166,94.586,40.053,26.586,0.000
1719637923.000,94.879,1.316,140.150,140.165,94.217,40.006,26.588,0.000
1719637930.000,95.198,1.316,140.150,140.166,94.197,40.095,26.599,0.000
1719637936.000,95.020,1.316,140.150,140.165,94.690,40.077,26.608,0.000
1719637943.000,95.228,1.316,140.150,140.166,94.651,40.152,26.605,0.000
1719637949.000,95.271,1.316,140.150,140.166,95.203,40.157,26.600,0.000
1719637956.000,95.307,1.316,140.150,140.166,95.391,40.128,26.606,0.000
1719637962.000,95.266,1.316,140.150,140.166,95.433,40.147,26.601,0.000
1719637969.000,95.363,1.316,140.150,140.166,95.546,40.125,26.601,0.000
1719637975.000,95.393,1.316,140.150,140.166,95.088,40.064,26.591,0.000
1719637982.000,95.242,1.316,140.150,140.166,94.917,39.914,26.591,0.000
1719637989.000,95.371,1.316,140.150,140.166,94.717,39.927,26.593,0.000
1719637995.000,95.373,1.316,140.150,140.166,94.571,40.048,26.592,0.000
1719638002.000,95.085,1.316,140.150,140.166,94.376,40.067,26.593,0.000
1719638008.000,95.294,1.316,140.150,140.166,94.604,40.130,26.604,0.000
1719638015.000,95.156,1.316,140.150,140.166,95.617,40.148,26.589,0.000
1719638021.000,95.251,1.316,140.150,140.166,95.614,40.130,26.579,0.000
1719638028.000,95.615,1.316,140.150,140.166,95.508,40.120,26.576,0.000
1719638035.000,95.616,1.316,140.150,140.166,95.386,40.055,26.595,0.000
1719638041.000,95.027,1.316,140.150,140.165,95.541,40.054,26.592,0.000
1719638048.000,95.204,1.316,140.150,140.165,94.981,39.965,26.608,0.000
1719638054.000,95.056,1.316,140.150,140.165,94.495,39.941,26.622,0.000
1719638061.000,95.443,1.316,140.150,140.166,94.695,39.934,26.622,0.000
1719638067.000,95.428,1.316,140.150,140.165,94.570,40.083,26.632,0.000
1719638074.000,95.491,1.316,140.150,140.166,94.684,39.933,26.629,0.000
1719638081.000,95.291,1.316,140.150,140.166,94.541,40.046,26.615,0.000
1719638087.000,95.248,1.316,140.150,140.166,95.115,40.036,26.613,0.000
1719638094.000,95.278,1.316,140.150,140.166,94.630,39.991,26.615,0.000
1719638100.000,95.310,1.316,140.150,140.166,95.201,40.021,26.619,0.000
1719638107.000,95.286,1.316,140.150,140.165,95.421,40.072,26.622,0.000
1719638113.000,95.210,1.316,140.150,140.166,95.829,40.098,26.623,0.000
1719638120.000,95.212,1.316,140.150,140.166,96.412,40.080,26.622,0.000
1719638127.000,95.281,1.316,140.150,140.166,96.797,40.155,26.646,0.000
1719638133.000,95.406,1.316,140.150,140.166,96.839,40.172,26.667,0.000
1719638140.000,95.253,1.316,140.150,140.166,96.705,40.226,26.678,0.000
1719638146.000,95.203,1.316,140.150,140.167,95.834,40.224,26.683,0.000
1719638153.000,95.332,1.316,140.150,140.166,95.973,40.241,26.686,0.000
1719638159.000,95.418,1.316,140.150,140.167,95.746,40.233,26.684,0.000
1719638166.000,95.248,1.316,140.150,140.166,94.911,40.173,26.683,0.000
1719638173.000,95.253,1.316,140.150,140.166,93.334,40.070,26.699,0.000
1719638179.000,95.281,1.316,140.150,140.166,94.059,40.144,26.718,0.000
1719638186.000,95.254,1.316,140.150,140.166,94.863,40.196,26.725,0.000
1719638192.000,95.439,1.316,140.150,140.166,95.167,40.196,26.742,0.000
1719638199.000,95.276,1.316,140.150,140.167,95.400,40.241,26.746,0.000
1719638205.000,95.138,1.316,140.150,140.167,95.530,40.183,26.749,0.000
1719638212.000,95.223,1.316,140.150,140.167,95.548,40.216,26.750,0.000
1719638219.000,95.257,1.316,140.150,140.167,96.256,40.173,26.741,0.000
1719638225.000,95.231,1.316,140.150,140.166,95.103,40.251,26.732,0.000
1719638232.000,95.518,1.316,140.150,140.166,96.169,40.269,26.725,0.000
1719638238.000,95.230,1.316,140.150,140.166,95.320,40.260,26.712,0.000
1719638245.000,95.042,1.316,140.150,140.167,95.309,40.274,26.729,0.000
1719638251.000,95.124,1.316,140.150,140.167,95.357,40.298,26.727,0.000
1719638258.000,95.355,1.316,140.150,140.166,95.387,40.282,26.725,0.000
1719638265.000,95.317,1.316,140.150,140.166,95.735,40.266,26.718,0.000
1719638271.000,95.305,1.316,140.150,140.167,96.002,40.261,26.726,0.000
1719638278.000,95.496,1.316,140.150,140.166,96.284,40.271,26.746,0.000
1719638284.000,95.328,1.316,140.150,140.166,95.957,40.198,26.760,0.000
1719638291.000,95.178,1.316,140.150,140.166,96.013,40.276,26.764,0.000
1719638297.000,95.345,1.316,140.150,140.167,96.219,40.245,26.767,0.000
1719638304.000,95.282,1.316,140.150,140.167,95.296,40.225,26.746,0.000
1719638311.000,95.262,1.316,140.150,140.166,95.549,40.221,26.705,0.000
1719638317.000,95.140,1.316,140.150,140.166,95.433,40.232,26.672,0.000
1719638324.000,95.258,1.316,140.150,140.167,95.821,40.176,26.662,0.000
1719638330.000,95.151,1.316,140.150,140.166,95.463,40.160,26.643,0.000
1719638337.000,95.089,1.316,140.150,140.167,95.192,40.193,26.636,0.000
1719638343.000,95.167,1.316,140.150,140.167,95.163,40.185,26.620,0.000
1719638350.000,95.163,1.316,140.150,140.166,96.140,40.181,26.600,0.000
1719638356.000,95.158,1.316,140.150,140.167,96.614,40.133,26.579,0.000
1719638363.000,95.225,1.316,140.150,140.166,96.283,40.063,26.555,0.000
1719638370.000,95.273,1.316,140.150,140.167,95.388,40.065,26.538,0.000
1719638376.000,95.212,1.316,140.150,140.166,95.775,40.060,26.538,0.000
1719638383.000,95.192,1.316,140.150,140.166,95.631,40.055,26.546,0.000
1719638389.000,95.211,1.316,140.150,140.167,95.482,40.103,26.545,0.000
1719638396.000,95.173,1.316,140.150,140.166,96.058,40.136,26.555,0.000
1719638402.000,95.136,1.316,140.150,140.166,96.157,40.090,26.584,0.000
1719638409.000,95.148,1.316,140.150,140.167,96.046,40.128,26.587,0.000
1719638416.000,95.244,1.316,140.150,140.166,96.248,40.185,26.592,0.000
1719638422.000,95.212,1.316,140.150,140.167,96.105,40.103,26.588,0.000
1719638429.000,95.037,1.316,140.150,140.166,94.975,40.086,26.595,0.000
1719638435.000,95.213,1.316,140.150,140.166,94.261,40.057,26.597,0.000
1719638442.000,95.173,1.316,140.150,140.166,95.080,40.149,26.605,0.000
1719638448.000,95.159,1.316,140.150,140.166,95.496,40.112,26.595,0.000
1719638455.000,95.228,1.316,140.150,140.166,94.530,40.059,26.597,0.000
1719638462.000,95.197,1.316,140.150,140.167,94.642,40.101,26.592,0.000
1719638468.000,95.065,1.316,140.150,140.167,94.931,40.162,26.595,0.000
1719638475.000,95.150,1.316,140.150,140.167,95.716,40.177,26.596,0.000
1719638481.000,95.158,1.316,140.150,140.167,95.618,40.161,26.599,0.000
1719638488.000,95.130,1.316,140.150,140.166,95.872,40.160,26.614,0.000
1719638494.000,95.261,1.316,140.150,140.166,96.475,40.186,26.620,0.000
1719638501.000,95.224,1.316,140.150,140.167,96.707,40.191,26.627,0.000
1719638508.000,95.087,1.316,140.150,140.167,95.752,40.146,26.627,0.000
1719638514.000,95.173,1.316,140.150,140.167,95.616,40.167,26.615,0.000
1719638521.000,95.151,1.316,140.150,140.167,95.996,40.154,26.621,0.000
1719638527.000,95.300,1.316,140.150,140.167,96.235,40.154,26.607,0.000
1719638534.000,95.163,1.316,140.150,140.167,95.897,40.124,26.587,0.000
1719638540.000,95.141,1.316,140.150,140.167,95.801,40.040,26.588,0.000
1719638547.000,95.177,1.316,140.150,140.166,95.641,40.081,26.580,0.000
1719638554.000,95.079,1.316,140.150,140.167,95.540,40.123,26.586,0.000
1719638560.000,95.141,1.316,140.150,140.167,96.017,40.126,26.583,0.000
1719638567.000,95.127,1.316,140.150,140.166,95.631,40.045,26.562,0.000
1719638573.000,95.177,1.316,140.150,140.167,95.176,40.033,26.559,0.000
1719638580.000,95.104,1.316,140.150,140.166,95.474,40.062,26.546,0.000
1719638586.000,95.272,1.316,140.150,140.167,95.718,39.970,26.530,0.000
1719638593.000,95.048,1.316,140.150,140.167,95.767,40.053,26.527,0.000
1719638599.000,95.027,1.316,140.150,140.167,96.212,40.101,26.552,0.000
1719638606.000,95.149,1.316,140.150,140.167,95.884,40.128,26.571,0.000
1719638613.000,95.087,1.316,140.150,140.166,95.942,40.162,26.604,0.000
1719638619.000,95.126,1.316,140.150,140.166,96.329,40.194,26.631,0.000
1719638626.000,95.049,1.316,140.150,140.166,96.603,40.236,26.656,0.000
1719638632.000,95.102,1.316,140.150,140.166,96.113,40.210,26.665,0.000
1719638639.000,95.169,1.316,140.150,140.167,95.239,40.227,26.660,0.000
1719638645.000,95.088,1.316,140.150,140.167,95.420,40.126,26.639,0.000
1719638652.000,95.093,1.316,140.150,140.167,95.869,40.193,26.623,0.000
1719638659.000,95.133,1.316,140.150,140.167,96.622,40.212,26.608,0.000
1719638665.000,95.115,1.316,140.150,140.167,96.769,40.169,26.584,0.000
1719638672.000,95.107,1.316,140.150,140.167,96.537,40.165,26.571,0.000
1719638678.000,95.160,1.316,140.150,140.167,96.274,40.116,26.556,0.000
1719638685.000,95.148,1.316,140.150,140.166,96.609,40.161,26.545,0.000
1719638691.000,95.168,1.316,140.150,140.167,94.797,40.115,26.552,0.000
1719638698.000,95.066,1.316,140.150,140.167,96.130,40.055,26.547,0.000
1719638705.000,95.013,1.316,140.150,140.166,94.916,40.149,26.546,0.000
1719638711.000,95.073,1.316,140.150,140.167,95.797,40.166,26.550,0.000
1719638718.000,95.076,1.316,140.150,140.166,95.910,40.154,26.558,0.000
1719638724.000,94.998,1.316,140.150,140.167,96.061,40.172,26.567,0.000
1719638731.000,95.202,1.316,140.150,140.167,96.211,40.174,26.564,0.000
1719638737.000,95.027,1.316,140.150,140.166,96.228,40.114,26.557,0.000
1719638744.000,95.072,1.316,140.150,140.167,95.934,40.099,26.562,0.000
1719638751.000,95.151,1.316,140.150,140.167,96.276,40.089,26.572,0.000
1719638757.000,95.119,1.316,140.150,140.167,95.904,40.125,26.576,0.000
1719638764.000,95.111,1.316,140.150,140.167,95.692,40.080,26.586,0.000
1719638770.000,95.080,1.316,140.150,140.167,95.812,40.066,26.608,0.000
1719638777.000,95.031,1.316,140.150,140.167,96.089,40.136,26.628,0.000
1719638783.000,95.057,1.316,140.150,140.167,96.211,40.239,26.657,0.000
1719638790.000,95.200,1.316,140.150,140.166,96.031,40.276,26.671,0.000
1719638797.000,94.972,1.316,140.150,140.166,95.446,40.285,26.670,0.000
1719638803.000,95.036,1.316,140.150,140.167,95.612,40.267,26.651,0.000
1719638810.000,95.043,1.316,140.150,140.167,95.489,40.260,26.634,0.000
1719638816.000,95.174,1.316,140.150,140.167,96.190,40.244,26.609,0.000
1719638823.000,95.160,1.316,140.150,140.167,96.511,40.224,26.597,0.000
1719638829.000,95.128,1.316,140.150,140.167,96.016,40.247,26.614,0.000
1719638836.000,95.063,1.316,140.150,140.167,96.354,40.259,26.631,0.000
1719638842.000,95.088,1.316,140.150,140.167,96.755,40.242,26.641,0.000
1719638849.000,95.116,1.316,140.150,140.167,96.428,40.261,26.671,0.000
1719638856.000,95.166,1.316,140.150,140.167,96.731,40.245,26.672,0.000
1719638862.000,95.062,1.316,140.150,140.167,96.370,40.217,26.675,0.000
1719638869.000,95.152,1.316,140.150,140.167,96.183,40.210,26.689,0.000
1719638875.000,95.102,1.316,140.150,140.167,95.621,40.260,26.686,0.000
1719638882.000,95.111,1.316,140.150,140.167,95.026,40.253,26.694,0.000
1719638888.000,95.085,1.316,140.150,140.167,94.998,40.289,26.707,0.000
1719638895.000,95.043,1.316,140.150,140.166,96.500,40.293,26.718,0.000
1719638902.000,95.055,1.316,140.150,140.167,96.553,40.306,26.726,0.000
1719638908.000,95.101,1.316,140.150,140.167,96.900,40.291,26.727,0.000
1719638915.000,95.101,1.316,140.150,140.166,96.990,40.260,26.732,0.000
1719638921.000,94.739,1.316,140.150,140.167,96.176,40.280,26.745,0.000
1719638928.000,94.781,1.316,140.150,140.167,96.663,40.281,26.749,0.000
1719638934.000,95.007,1.316,140.150,140.166,96.549,40.303,26.745,0.000
1719638941.000,94.996,1.316,140.150,140.167,96.706,40.266,26.741,0.000
1719638948.000,94.963,1.316,140.150,140.167,96.459,40.258,26.722,0.000
1719638954.000,94.986,1.316,140.150,140.167,96.375,40.256,26.709,0.000
1719638961.000,95.086,1.316,140.150,140.167,96.513,40.268,26.712,0.000
1719638967.000,94.989,1.316,140.150,140.167,96.529,40.260,26.707,0.000
1719638974.000,95.274,1.316,140.150,140.167,96.240,40.253,26.701,0.000
1719638980.000,95.156,1.316,140.150,140.167,95.797,40.239,26.687,0.000
1719638987.000,95.131,1.316,140.150,140.167,96.317,40.248,26.675,0.000
1719638994.000,95.120,1.316,140.150,140.167,96.659,40.217,26.641,0.000
1719639000.000,95.185,1.316,140.150,140.167,96.514,40.124,26.627,0.000
1719639007.000,95.075,1.316,140.150,0.000,96.666,39.160,26.602,0.000
1719639013.000,94.755,1.316,140.150,0.000,96.234,36.974,26.595,0.000
1719639020.000,95.071,1.316,140.150,0.000,95.204,35.209,26.598,0.000
1719639026.000,95.070,1.316,140.150,0.000,95.212,33.637,26.599,0.000
1719639033.000,95.070,1.316,140.150,0.000,94.162,32.275,26.608,0.000
1719639040.000,95.087,1.316,140.150,0.000,94.283,30.630,26.627,0.000
1719639046.000,95.081,1.316,140.150,0.000,93.584,29.739,26.638,0.000
1719639053.000,95.078,1.316,140.150,0.000,93.981,28.974,26.655,0.000
1719639059.000,94.908,1.316,140.150,0.000,93.977,28.150,26.667,0.000
1719639066.000,94.726,1.316,140.150,0.000,93.528,27.599,26.679,0.000
1719639072.000,94.730,1.316,140.150,0.000,93.001,26.993,26.676,0.000
1719639079.000,94.613,1.316,140.150,0.000,92.846,26.599,26.667,0.000
1719639086.000,94.545,1.316,140.150,0.000,91.816,26.152,26.623,0.000
1719639092.000,94.448,1.316,140.150,0.000,91.669,25.831,26.574,0.000
1719639099.000,94.373,1.316,140.150,0.000,91.178,25.567,26.526,0.000
1719639105.000,94.375,1.316,140.150,0.000,90.593,25.266,26.454,0.000
1719639112.000,94.661,1.316,140.150,0.000,90.056,25.130,26.421,0.000
1719639118.000,94.584,1.316,140.150,0.000,89.617,25.021,26.375,0.000
1719639125.000,94.589,1.316,140.150,0.000,89.303,24.969,26.370,0.000
1719639131.000,94.500,1.316,140.150,0.000,88.734,24.917,26.344,0.000
1719639138.000,94.503,1.316,140.150,0.000,88.272,24.875,26.332,0.000
1719639145.000,94.401,1.316,140.150,0.000,87.141,24.839,26.326,0.000
1719639151.000,94.408,1.316,140.150,0.000,86.858,24.816,26.312,0.000
1719639158.000,94.262,1.316,140.150,0.000,86.311,24.773,26.304,0.000
1719639164.000,94.289,1.316,140.150,0.000,86.032,24.721,26.283,0.000
1719639171.000,94.197,1.316,140.150,0.000,85.592,24.681,26.243,0.000
1719639177.000,94.069,1.316,140.150,0.000,85.263,24.631,26.223,0.000
1719639184.000,93.994,1.316,140.150,0.000,84.866,24.581,26.206,0.000
1719639191.000,93.803,1.316,140.150,0.000,83.495,24.532,26.196,0.000
1719639197.000,93.421,1.316,140.150,0.000,83.644,24.522,26.209,0.000
1719639204.000,92.846,1.316,140.150,0.000,83.134,24.502,26.215,0.000
1719639210.000,92.738,1.316,140.150,0.000,82.406,24.444,26.186,0.000
1719639217.000,92.672,1.316,140.150,0.000,82.063,24.398,26.172,0.000
1719639223.000,92.488,1.316,140.150,0.000,81.791,24.355,26.137,0.000
1719639230.000,92.323,1.316,140.150,0.000,81.224,24.306,26.109,0.000
1719639237.000,92.092,1.316,140.150,0.000,81.099,24.251,26.057,0.000
1719639243.000,91.849,1.316,140.150,0.000,81.009,24.230,26.027,0.000
1719639250.000,91.641,1.316,140.150,0.000,80.940,24.232,26.010,0.000
1719639256.000,91.432,1.316,140.150,0.000,80.384,24.253,26.003,0.000
1719639263.000,90.981,1.316,140.150,0.000,79.351,24.226,25.974,0.000
1719639269.000,90.678,1.316,140.150,0.000,78.413,24.215,25.949,0.000
1719639276.000,90.443,1.316,140.150,0.000,78.699,24.181,25.913,0.000
1719639283.000,89.954,1.316,140.150,0.000,77.931,24.184,25.849,0.000
1719639289.000,89.623,1.316,140.150,0.000,77.127,24.125,25.812,0.000
1719639296.000,89.166,1.316,140.150,0.000,77.136,24.077,25.771,0.000
1719639302.000,88.971,1.316,140.150,0.000,76.633,24.040,25.749,0.000
1719639309.000,88.441,1.316,140.150,0.000,75.459,23.964,25.719,0.000
1719639315.000,87.903,1.316,140.150,0.000,75.127,23.953,25.706,0.000
1719639322.000,87.399,1.316,140.150,0.000,74.944,23.939,25.715,0.000
1719639329.000,86.792,1.316,140.150,0.000,74.819,23.970,25.716,0.000
1719639335.000,86.382,1.316,140.150,0.000,74.459,23.924,25.723,0.000
1719639342.000,85.748,1.316,140.150,0.000,74.001,23.927,25.735,0.000
1719639348.000,85.074,1.316,140.150,0.000,73.648,23.920,25.744,0.000
1719639355.000,84.298,1.316,140.150,0.000,73.009,23.870,25.731,0.000
1719639361.000,84.065,1.316,140.150,0.000,72.515,23.843,25.717,0.000
1719639368.000,83.266,1.316,140.150,0.000,72.290,23.835,25.704,0.000
1719639375.000,82.666,1.316,140.150,0.000,71.723,23.873,25.704,0.000
1719639381.000,81.991,1.316,140.150,0.000,71.085,23.871,25.703,0.000
1719639388.000,81.670,1.316,140.150,0.000,71.295,23.857,25.689,0.000
1719639394.000,80.969,1.316,140.150,0.000,71.375,23.830,25.687,0.000
1719639401.000,80.494,1.316,140.150,0.000,71.149,23.834,25.658,0.000
1719639407.000,80.038,1.316,140.150,0.000,70.904,23.835,25.648,0.000
1719639414.000,79.487,1.316,140.150,0.000,70.317,23.807,25.614,0.000
1719639420.000,78.701,1.316,140.150,0.000,70.026,23.757,25.583,0.000
1719639427.000,78.053,1.316,140.150,0.000,69.663,23.733,25.570,0.000
1719639434.000,77.591,1.316,140.150,0.000,69.288,23.703,25.552,0.000
1719639440.000,76.925,1.316,140.150,0.000,69.130,23.677,25.537,0.000
1719639447.000,76.125,1.316,140.150,0.000,68.239,23.655,25.546,0.000
1719639453.000,75.433,1.316,140.150,0.000,68.222,23.671,25.533,0.000
1719639460.000,74.817,1.316,140.150,0.000,68.210,23.657,25.548,0.000
1719639466.000,74.094,1.316,140.150,0.000,67.850,23.632,25.547,0.000
1719639473.000,73.421,1.316,140.150,0.000,67.212,23.609,25.535,0.000
1719639480.000,72.898,1.316,140.150,0.000,66.972,23.582,25.532,0.000
1719639486.000,72.000,1.316,140.150,0.000,66.783,23.573,25.515,0.000
1719639493.000,71.354,1.316,140.150,0.000,66.453,23.544,25.470,0.000
1719639499.000,70.471,1.316,140.150,0.000,66.190,23.516,25.448,0.000
1719639506.000,69.786,1.316,140.150,0.000,66.011,23.473,25.423,0.000
1719639512.000,69.035,1.316,140.150,0.000,64.807,23.438,25.378,0.000
1719639519.000,68.504,1.316,140.150,0.000,64.763,23.424,25.370,0.000
1719639526.000,67.761,1.316,140.150,0.000,63.612,23.441,25.347,0.000
1719639532.000,66.668,1.316,140.150,0.000,63.086,23.471,25.336,0.000
1719639539.000,66.164,1.316,140.150,0.000,63.342,23.396,25.335,0.000
