57.769,38.689,24.407,0.000,0.000
57.934,38.686,24.412,0.000,0.000
58.076,38.693,24.417,0.000,0.000
58.099,38.691,24.430,0.000,0.000
58.031,38.713,24.426,0.000,0.000
58.277,38.714,24.439,0.000,0.000
58.310,38.654,24.446,0.000,0.000
58.281,37.783,24.457,0.000,0.000
58.373,37.328,24.460,0.000,0.000
58.398,36.862,24.468,0.000,0.000
58.612,35.896,24.475,0.000,0.000
58.726,35.418,24.480,0.000,0.000
58.745,34.939,24.478,0.000,0.000
58.920,34.008,24.495,0.000,0.000
59.027,33.558,24.494,0.000,0.000
59.178,33.131,24.502,0.000,0.000
59.250,32.291,24.508,0.000,0.000
59.210,31.899,24.517,0.000,0.000
59.320,31.182,24.524,0.000,0.000
59.301,30.837,24.525,0.000,0.000
59.230,30.504,24.528,0.000,0.000
58.971,29.880,24.530,0.000,0.000
58.763,29.586,24.532,0.000,0.000
58.759,29.309,24.533,0.000,0.000
58.941,28.779,24.536,0.000,0.000
59.134,28.532,24.532,0.000,0.000
59.205,28.296,24.537,0.000,0.000
59.172,27.840,24.536,0.000,0.000
59.051,27.618,24.536,0.000,0.000
59.092,27.213,24.533,0.000,0.000
58.968,27.022,24.530,0.000,0.000
58.746,26.834,24.532,0.000,0.000
59.234,26.472,24.528,0.000,0.000
59.309,26.303,24.514,0.000,0.000
59.341,26.136,24.515,0.000,0.000
59.478,25.825,24.509,0.000,0.000
59.446,25.674,24.496,0.000,0.000
59.372,25.539,24.492,0.000,0.000
59.273,25.274,24.493,0.000,0.000
59.293,25.151,24.490,0.000,0.000
59.398,24.909,24.486,0.000,0.000
59.183,24.797,24.486,0.000,0.000
59.234,24.693,24.482,0.000,0.000
59.080,24.492,24.480,0.000,0.000
58.959,24.397,24.481,0.000,0.000
58.982,24.303,24.478,0.000,0.000
59.074,24.123,24.471,0.000,0.000
59.187,24.040,24.465,0.000,0.000
59.112,23.969,24.466,0.000,0.000
58.983,23.816,24.456,0.000,0.000
59.012,23.747,24.452,0.000,0.000
58.925,23.621,24.449,0.000,0.000
58.826,23.569,24.451,0.000,0.000
58.688,23.514,24.448,0.000,0.000
58.658,23.416,24.444,0.000,0.000
58.494,23.372,24.449,0.000,0.000
58.350,23.330,24.440,0.000,0.000
57.906,23.253,24.437,0.000,0.000
57.724,23.217,24.437,0.000,0.000
57.527,23.186,24.432,0.000,0.000
57.429,23.133,24.423,0.000,0.000
57.361,23.104,24.420,0.000,0.000
57.448,23.070,24.413,0.000,0.000
57.432,23.055,24.410,0.000,0.000
57.346,23.039,24.405,0.000,0.000
57.516,23.006,24.404,0.000,0.000
57.542,22.986,24.398,0.000,0.000
57.574,22.973,24.395,0.000,0.000
57.203,22.953,24.387,0.000,0.000
57.142,22.943,24.381,0.000,0.000
57.181,22.936,24.374,0.000,0.000
57.085,22.934,24.367,0.000,0.000
57.036,22.922,24.358,0.000,0.000
56.741,22.914,24.352,0.000,0.000
56.573,22.913,24.347,0.000,0.000
56.478,22.915,24.343,0.000,0.000
56.186,22.922,24.337,0.000,0.000
55.975,22.927,24.325,0.000,0.000
55.846,22.916,24.314,0.000,0.000
55.590,22.909,24.297,0.000,0.000
55.384,22.905,24.291,0.000,0.000
55.558,22.890,24.280,0.000,0.000
55.637,22.874,24.263,0.000,0.000
55.565,22.868,24.256,0.000,0.000
55.596,22.849,24.237,0.000,0.000
55.479,22.839,24.233,0.000,0.000
55.391,22.829,24.220,0.000,0.000
55.453,22.804,24.201,0.000,0.000
55.318,22.798,24.194,0.000,0.000
55.217,22.779,24.190,0.000,0.000
55.101,22.754,24.174,0.000,0.000
55.146,22.747,24.167,0.000,0.000
55.226,22.733,24.162,0.000,0.000
55.317,22.709,24.153,0.000,0.000
55.344,22.692,24.145,0.000,0.000
55.165,22.659,24.133,0.000,0.000
55.218,22.646,24.134,0.000,0.000
55.242,22.634,24.131,0.000,0.000
55.260,22.606,24.118,0.000,0.000
55.301,22.593,24.125,0.000,0.000
55.282,22.576,24.124,0.000,0.000
54.945,22.553,24.128,0.000,0.000
54.842,22.544,24.130,0.000,0.000
54.592,22.537,24.124,0.000,0.000
54.251,22.514,24.134,0.000,0.000
54.075,22.512,24.143,0.000,0.000
53.943,22.503,24.155,0.000,0.000
53.864,22.495,24.156,0.000,0.000
53.907,22.488,24.164,0.000,0.000
53.813,22.479,24.160,0.000,0.000
53.922,22.467,24.169,0.000,0.000
54.010,22.464,24.163,0.000,0.000
54.185,22.459,24.165,0.000,0.000
54.170,22.452,24.165,0.000,0.000
54.203,22.450,24.165,0.000,0.000
54.036,22.450,24.163,0.000,0.000
53.992,22.453,24.166,0.000,0.000
53.866,22.446,24.161,0.000,0.000
53.775,22.446,24.163,0.000,0.000
53.629,22.441,24.161,0.000,0.000
53.360,22.441,24.149,0.000,0.000
53.176,22.445,24.155,0.000,0.000
52.973,22.445,24.147,0.000,0.000
52.817,22.456,24.146,0.000,0.000
52.512,22.466,24.141,0.000,0.000
52.284,22.464,24.140,0.000,0.000
52.027,22.789,24.136,0.000,0.000
51.891,23.294,24.145,0.000,0.000
51.800,24.287,24.142,0.000,0.000
51.759,24.796,24.134,0.000,0.000
51.785,25.304,24.140,0.000,0.000
51.572,26.308,24.131,0.000,0.000
51.458,26.793,24.129,0.000,0.000
51.605,27.277,24.127,0.000,0.000
51.440,28.196,24.122,0.000,0.000
51.756,28.641,24.118,0.000,0.000
52.020,29.065,24.107,0.000,0.000
52.365,29.851,24.104,0.000,0.000
52.224,30.229,24.104,0.000,0.000
52.279,30.927,24.098,0.000,0.000
52.398,31.255,24.098,0.000,0.000
52.437,31.570,24.098,0.000,0.000
52.432,32.157,24.085,0.000,0.000
52.518,32.435,24.089,0.000,0.000
52.546,32.700,24.078,0.000,0.000
52.409,33.195,24.075,0.000,0.000
52.598,33.428,24.072,0.000,0.000
52.846,33.654,24.069,0.000,0.000
53.026,34.074,24.069,0.000,0.000
53.044,34.273,24.069,0.000,0.000
53.118,34.673,24.073,0.000,0.000
53.071,34.868,24.076,0.000,0.000
53.020,35.061,24.072,0.000,0.000
53.147,35.390,24.070,0.000,0.000
53.238,35.532,24.066,0.000,0.000
53.348,35.658,24.066,0.000,0.000
53.210,35.934,24.062,0.000,0.000
53.206,36.068,24.054,0.000,0.000
53.179,36.208,24.047,0.000,0.000
53.158,36.454,24.035,0.000,0.000
53.244,36.578,24.031,0.000,0.000
53.267,36.793,24.031,0.000,0.000
52.995,36.881,24.026,0.000,0.000
52.809,36.950,24.020,0.000,0.000
52.983,37.084,24.019,0.000,0.000
53.110,37.142,24.017,0.000,0.000
53.296,37.195,24.019,0.000,0.000
53.701,37.295,24.023,0.000,0.000
53.827,37.370,24.020,0.000,0.000
54.129,37.493,24.019,0.000,0.000
54.518,37.623,24.015,0.000,0.000
54.880,37.697,24.017,0.000,0.000
55.206,37.841,24.023,0.000,0.000
55.316,37.899,24.025,0.000,0.000
55.210,37.948,24.024,0.000,0.000
55.307,38.030,24.032,0.000,0.000
55.434,38.062,24.032,0.000,0.000
55.486,38.109,24.038,0.000,0.000
55.288,38.186,24.043,0.000,0.000
55.269,38.219,24.047,0.000,0.000
55.385,38.259,24.057,0.000,0.000
55.621,38.303,24.067,0.000,0.000
55.856,38.329,24.073,0.000,0.000
56.205,38.378,24.087,0.000,0.000
56.564,38.387,24.096,0.000,0.000
56.825,38.399,24.093,0.000,0.000
56.904,38.406,24.105,0.000,0.000
56.886,38.422,24.109,0.000,0.000
56.733,38.438,24.113,0.000,0.000
56.803,38.453,24.119,0.000,0.000
56.931,38.455,24.120,0.000,0.000
56.745,38.456,24.129,0.000,0.000
56.933,38.443,24.140,0.000,0.000
57.244,38.465,24.146,0.000,0.000
57.863,38.516,24.155,0.000,0.000
58.040,38.543,24.159,0.000,0.000
57.723,38.560,24.166,0.000,0.000
57.892,38.579,24.175,0.000,0.000
57.943,38.589,24.182,0.000,0.000
58.203,38.616,24.187,0.000,0.000
58.453,38.661,24.198,0.000,0.000
58.416,38.670,24.200,0.000,0.000
58.671,38.698,24.207,0.000,0.000
59.162,38.714,24.217,0.000,0.000
59.298,38.726,24.214,0.000,0.000
59.468,38.747,24.224,0.000,0.000
59.475,38.761,24.226,0.000,0.000
59.342,38.780,24.227,0.000,0.000
59.499,38.801,24.238,0.000,0.000
59.590,38.810,24.239,0.000,0.000
59.656,38.819,24.241,0.000,0.000
59.931,38.841,24.237,0.000,0.000
59.904,38.855,24.245,0.000,0.000
59.866,38.864,24.250,0.000,0.000
59.830,38.883,24.259,0.000,0.000
59.712,38.885,24.264,0.000,0.000
59.543,38.900,24.271,0.000,0.000
59.653,38.886,24.276,0.000,0.000
59.744,38.902,24.285,0.000,0.000
60.123,38.940,24.290,0.000,0.000
60.477,38.952,24.294,0.000,0.000
60.853,38.965,24.303,0.000,0.000
61.417,38.970,24.309,0.000,0.000
61.564,38.980,24.322,0.000,0.000
61.852,39.010,24.328,0.000,0.000
61.961,39.024,24.337,0.000,0.000
61.901,39.022,24.338,0.000,0.000
61.247,38.962,24.341,0.000,0.000
61.194,38.951,24.341,0.000,0.000
61.310,38.960,24.346,0.000,0.000
61.532,38.997,24.351,0.000,0.000
61.794,39.032,24.356,0.000,0.000
61.903,39.045,24.362,0.000,0.000
62.027,39.079,24.363,0.000,0.000
62.205,39.095,24.365,0.000,0.000
62.439,39.107,24.374,0.000,0.000
62.637,39.114,24.375,0.000,0.000
62.721,39.108,24.384,0.000,0.000
62.679,39.083,24.388,0.000,0.000
62.809,39.075,24.394,0.000,0.000
62.949,39.094,24.400,0.000,0.000
63.324,39.115,24.410,0.000,0.000
63.335,39.117,24.411,0.000,0.000
63.450,39.119,24.414,0.000,0.000
63.360,39.120,24.418,0.000,0.000
63.447,39.131,24.430,0.000,0.000
63.506,39.143,24.431,0.000,0.000
63.573,39.122,24.439,0.000,0.000
63.702,39.113,24.442,0.000,0.000
63.649,39.113,24.448,0.000,0.000
63.618,39.115,24.447,0.000,0.000
63.521,39.108,24.453,0.000,0.000
63.605,39.116,24.454,0.000,0.000
63.616,39.117,24.455,0.000,0.000
63.693,39.138,24.451,0.000,0.000
64.468,39.127,24.442,0.000,0.000
64.717,39.109,24.437,0.000,0.000
64.873,39.091,24.438,0.000,0.000
65.092,39.088,24.435,0.000,0.000
65.321,39.081,24.428,0.000,0.000
65.592,39.061,24.423,0.000,0.000
65.540,39.054,24.416,0.000,0.000
65.791,39.057,24.415,0.000,0.000
65.912,39.066,24.415,0.000,0.000
65.854,39.070,24.413,0.000,0.000
65.833,39.089,24.410,0.000,0.000
65.794,39.110,24.406,0.000,0.000
65.832,39.112,24.406,0.000,0.000
66.067,39.113,24.403,0.000,0.000
66.358,39.106,24.401,0.000,0.000
66.446,39.139,24.404,0.000,0.000
66.753,39.212,24.396,0.000,0.000
66.917,39.244,24.400,0.000,0.000
66.916,39.288,24.396,0.000,0.000
67.175,39.363,24.400,0.000,0.000
67.290,39.395,24.404,0.000,0.000
67.489,39.430,24.404,0.000,0.000
67.655,39.486,24.418,0.000,0.000
67.501,39.515,24.422,0.000,0.000
67.476,39.539,24.431,0.000,0.000
67.564,39.562,24.443,0.000,0.000
67.585,39.582,24.450,0.000,0.000
67.699,39.623,24.469,0.000,0.000
67.630,39.631,24.480,0.000,0.000
67.855,39.641,24.485,0.000,0.000
67.767,39.634,24.492,0.000,0.000
67.422,39.647,24.498,0.000,0.000
67.164,39.638,24.496,0.000,0.000
67.073,39.622,24.509,0.000,0.000
67.031,39.632,24.512,0.000,0.000
67.572,39.721,24.515,0.000,0.000
68.040,39.772,24.517,0.000,0.000
68.376,39.789,24.519,0.000,0.000
68.835,39.830,24.512,0.000,0.000
68.841,39.848,24.520,0.000,0.000
68.828,39.852,24.514,0.000,0.000
68.858,39.844,24.514,0.000,0.000
68.817,39.847,24.512,0.000,0.000
68.880,39.855,24.513,0.000,0.000
68.932,39.883,24.501,0.000,0.000
68.725,39.892,24.501,0.000,0.000
68.942,39.896,24.496,0.000,0.000
69.292,39.901,24.498,0.000,0.000
69.344,39.903,24.494,0.000,0.000
69.622,39.944,24.496,0.000,0.000
69.567,39.957,24.497,0.000,0.000
69.701,39.972,24.500,0.000,0.000
69.725,39.992,24.506,0.000,0.000
69.740,39.976,24.504,0.000,0.000
69.963,39.984,24.509,0.000,0.000
70.189,39.992,24.511,0.000,0.000
70.204,39.988,24.512,0.000,0.000
70.045,39.999,24.514,0.000,0.000
70.088,40.005,24.513,0.000,0.000
69.992,40.010,24.518,0.000,0.000
69.749,40.014,24.518,0.000,0.000
69.679,40.026,24.521,0.000,0.000
69.625,40.037,24.529,0.000,0.000
69.759,40.068,24.528,0.000,0.000
69.939,40.072,24.532,0.000,0.000
70.268,40.071,24.540,0.000,0.000
70.709,40.063,24.546,0.000,0.000
71.036,40.060,24.546,0.000,0.000
71.528,40.063,24.554,0.000,0.000
71.629,40.079,24.552,0.000,0.000
71.809,40.092,24.554,0.000,0.000
72.082,40.081,24.561,0.000,0.000
72.289,40.056,24.564,0.000,0.000
72.551,40.052,24.562,0.000,0.000
72.310,40.043,24.571,0.000,0.000
71.719,40.036,24.567,0.000,0.000
71.958,40.074,24.580,0.000,0.000
72.162,40.086,24.584,0.000,0.000
71.970,40.077,24.585,0.000,0.000
71.881,40.079,24.593,0.000,0.000
72.049,40.089,24.592,0.000,0.000
72.352,40.100,24.593,0.000,0.000
72.479,40.143,24.594,0.000,0.000
72.573,40.172,24.597,0.000,0.000
72.500,40.186,24.606,0.000,0.000
72.633,40.174,24.608,0.000,0.000
72.576,40.198,24.613,0.000,0.000
72.597,40.210,24.611,0.000,0.000
72.618,40.217,24.620,0.000,0.000
72.918,40.220,24.625,0.000,0.000
73.003,40.213,24.617,0.000,0.000
73.166,40.209,24.617,0.000,0.000
73.382,40.203,24.626,0.000,0.000
73.728,40.209,24.622,0.000,0.000
73.856,40.204,24.625,0.000,0.000
73.974,40.188,24.623,0.000,0.000
74.213,40.177,24.624,0.000,0.000
74.336,40.184,24.626,0.000,0.000
74.487,40.206,24.628,0.000,0.000
74.543,40.207,24.625,0.000,0.000
74.809,40.206,24.634,0.000,0.000
74.853,40.229,24.638,0.000,0.000
74.675,40.234,24.639,0.000,0.000
74.538,40.243,24.645,0.000,0.000
74.482,40.241,24.649,0.000,0.000
74.187,40.258,24.652,0.000,0.000
74.023,40.268,24.653,0.000,0.000
73.578,40.268,24.659,0.000,0.000
73.685,40.284,24.663,0.000,0.000
74.287,40.306,24.675,0.000,0.000
74.854,40.295,24.683,0.000,0.000
74.686,40.287,24.685,0.000,0.000
74.588,40.280,24.692,0.000,0.000
74.585,40.280,24.690,0.000,0.000
74.516,40.281,24.701,0.000,0.000
74.512,40.306,24.707,0.000,0.000
74.678,40.329,24.707,0.000,0.000
74.826,40.336,24.713,0.000,0.000
75.614,40.341,24.718,0.000,0.000
75.662,40.337,24.719,0.000,0.000
75.284,40.325,24.726,0.000,0.000
75.666,40.344,24.734,0.000,0.000
75.848,40.381,24.737,0.000,0.000
75.859,40.416,24.749,0.000,0.000
75.969,40.427,24.754,0.000,0.000
76.046,40.405,24.757,0.000,0.000
76.012,40.423,24.768,0.000,0.000
75.981,40.448,24.774,0.000,0.000
76.108,40.463,24.779,0.000,0.000
76.496,40.486,24.791,0.000,0.000
76.427,40.496,24.796,0.000,0.000
76.126,40.482,24.803,0.000,0.000
76.705,40.495,24.812,0.000,0.000
76.739,40.495,24.815,0.000,0.000
76.529,40.508,24.822,0.000,0.000
76.552,40.514,24.822,0.000,0.000
76.386,40.509,24.829,0.000,0.000
76.373,40.508,24.831,0.000,0.000
76.386,40.525,24.837,0.000,0.000
76.342,40.526,24.835,0.000,0.000
76.451,40.556,24.843,0.000,0.000
76.364,40.562,24.840,0.000,0.000
76.495,40.565,24.843,0.000,0.000
76.675,40.581,24.848,0.000,0.000
76.678,40.582,24.848,0.000,0.000
77.278,40.571,24.857,0.000,0.000
77.391,40.560,24.860,0.000,0.000
77.525,40.583,24.858,0.000,0.000
78.033,40.587,24.855,0.000,0.000
78.056,40.571,24.850,0.000,0.000
78.397,40.564,24.843,0.000,0.000
78.602,40.546,24.837,0.000,0.000
78.611,40.537,24.829,0.000,0.000
78.575,40.539,24.825,0.000,0.000
78.835,40.541,24.818,0.000,0.000
78.940,40.556,24.815,0.000,0.000
78.093,40.522,24.812,0.000,0.000
77.749,40.492,24.805,0.000,0.000
77.344,40.465,24.802,0.000,0.000
77.230,40.494,24.791,0.000,0.000
77.326,40.509,24.788,0.000,0.000
77.794,40.547,24.780,0.000,0.000
77.954,40.548,24.770,0.000,0.000
78.208,40.526,24.765,0.000,0.000
78.455,40.521,24.761,0.000,0.000
78.112,40.540,24.753,0.000,0.000
78.420,40.559,24.751,0.000,0.000
78.789,40.563,24.753,0.000,0.000
