1716181194.000,85.867,1.291,140.135,0.000,97.070,37.003,25.460
1716181227.000,85.871,1.291,140.135,0.000,96.324,37.043,25.567
1716181259.000,85.801,1.291,140.135,0.000,96.737,37.002,25.671
1716181292.000,85.802,1.291,140.135,0.000,95.809,36.983,25.774
1716181325.000,85.858,1.291,140.135,0.000,96.159,37.030,25.777
1716181357.000,85.914,1.291,140.135,0.000,95.510,37.005,25.793
1716181390.000,85.907,1.291,140.135,0.000,94.417,37.038,25.602
1716181423.000,85.937,1.291,140.135,0.000,94.165,37.009,25.585
1716181456.000,85.946,1.291,140.135,0.000,95.136,36.848,25.599
1716181488.000,85.956,1.291,140.135,0.000,96.287,36.880,25.511
1716181521.000,85.967,1.291,140.135,0.000,95.489,36.937,25.570
1716181554.000,85.985,1.296,140.138,0.000,97.245,37.007,25.543
1716181587.000,85.961,1.296,140.138,0.000,96.124,37.066,25.591
1716181619.000,85.925,1.296,140.138,0.000,95.306,37.095,25.734
1716181652.000,85.907,1.296,140.138,0.000,95.973,37.153,25.731
1716181685.000,85.918,1.296,140.138,0.000,95.089,37.067,25.696
1716181718.000,85.917,1.296,140.138,0.000,94.071,36.901,25.716
1716181750.000,85.928,1.296,140.138,0.000,92.985,36.932,25.779
1716181783.000,85.929,1.296,140.138,0.000,96.413,37.063,25.737
1716181816.000,85.922,1.296,140.138,0.000,96.484,36.973,25.640
1716181849.000,85.936,1.300,140.140,0.000,95.675,37.083,25.707
1716181881.000,85.912,1.300,140.140,0.000,97.130,37.072,25.781
1716181914.000,85.869,1.300,140.140,0.000,96.649,37.054,25.677
1716181947.000,85.848,1.300,140.140,0.000,96.261,37.034,25.601
1716181979.000,85.853,1.300,140.140,0.000,95.291,37.066,25.634
1716182012.000,85.859,1.283,140.130,0.000,97.615,37.056,25.652
1716182045.000,85.945,1.283,140.130,0.000,98.089,37.097,25.683
1716182078.000,85.997,1.283,140.130,0.000,95.631,37.029,25.680
1716182110.000,86.054,1.283,140.130,0.000,95.107,36.884,25.637
1716182143.000,86.114,1.283,140.130,0.000,95.913,37.027,25.673
1716182176.000,86.168,1.283,140.130,0.000,95.683,37.000,25.651
1716182209.000,86.210,1.283,140.130,0.000,94.596,36.836,25.639
1716182241.000,86.233,1.283,140.130,0.000,93.832,36.898,25.667
1716182274.000,86.267,1.283,140.130,0.000,94.877,36.938,25.584
1716182307.000,86.309,1.283,140.130,0.000,94.115,36.922,25.694
1716182340.000,86.339,1.283,140.130,0.000,96.281,36.982,25.733
1716182372.000,86.383,1.283,140.130,0.000,93.748,37.039,25.826
1716182405.000,86.379,1.283,140.130,0.000,96.686,37.024,25.737
1716182438.000,86.406,1.283,140.130,0.000,96.231,37.116,25.773
1716182470.000,86.434,1.279,140.130,0.000,95.498,37.115,25.785
1716182503.000,86.460,1.279,140.128,0.000,96.046,37.147,25.768
1716182536.000,86.493,1.279,140.128,0.000,94.469,37.108,25.774
1716182569.000,86.540,1.279,140.128,0.000,96.201,37.093,25.800
1716182601.000,86.518,1.279,140.128,0.000,94.492,36.922,25.691
1716182634.000,86.532,1.279,140.128,0.000,96.017,37.001,25.650
1716182667.000,86.565,1.279,140.128,0.000,94.425,37.026,25.722
1716182700.000,86.582,1.279,140.128,0.000,93.947,36.930,25.758
1716182732.000,86.577,1.274,140.125,0.000,95.681,37.008,25.777
1716182765.000,86.583,1.274,140.125,0.000,96.003,37.063,25.751
1716182798.000,86.598,1.274,140.125,0.000,95.861,37.092,25.730
1716182831.000,86.609,1.274,140.125,0.000,96.135,37.094,25.753
