1716008397.000,0.069,1.745,140.520,0.000,25.265,21.363,23.663
1716008404.000,0.071,1.745,140.520,0.000,25.265,21.320,23.640
1716008410.000,0.083,1.745,140.520,0.000,25.271,21.331,23.634
1716008417.000,0.072,1.745,140.520,0.000,25.281,21.338,23.636
1716008423.000,0.073,1.745,140.520,0.000,25.294,21.305,23.651
1716008430.000,0.085,1.745,140.520,0.000,25.321,21.348,23.682
1716008436.000,0.072,1.745,140.520,0.000,25.358,21.349,23.732
1716008443.000,0.085,1.745,140.520,0.000,25.368,21.322,23.761
1716008450.000,0.067,1.745,140.520,0.000,25.380,21.345,23.787
1716008456.000,0.064,1.745,140.520,0.000,25.379,21.381,23.805
1716008463.000,0.070,1.745,140.520,0.000,25.376,21.361,23.816
1716008469.000,0.075,1.745,140.520,0.000,25.380,21.363,23.810
1716008476.000,0.089,1.745,140.520,0.000,25.385,21.370,23.811
1716008482.000,0.085,1.745,140.520,0.000,25.370,21.344,23.808
1716008489.000,0.069,1.745,140.520,0.000,25.389,21.336,23.817
1716008496.000,0.072,1.745,140.520,0.000,25.409,21.342,23.822
1716008502.000,0.082,1.745,140.520,0.000,25.428,21.342,23.839
1716008509.000,0.074,1.745,140.520,0.000,25.451,21.341,23.859
1716008515.000,0.078,1.745,140.520,0.000,25.468,21.396,23.882
1716008522.000,0.061,1.745,140.520,0.000,25.458,21.403,23.891
1716008528.000,0.067,1.745,140.520,0.000,25.459,21.388,23.883
1716008535.000,0.073,1.745,140.520,0.000,25.432,21.353,23.856
1716008542.000,0.063,1.745,140.520,0.000,25.402,21.337,23.826
1716008548.000,0.081,1.745,140.520,0.000,25.380,21.311,23.803
1716008555.000,0.067,1.745,140.520,0.000,25.325,21.285,23.778
1716008561.000,0.078,1.745,140.520,0.000,25.326,21.303,23.780
1716008568.000,0.075,1.745,140.520,0.000,25.344,21.299,23.781
1716008574.000,0.075,1.745,140.520,0.000,25.370,21.320,23.804
1716008581.000,0.061,1.745,140.520,0.000,25.435,21.354,23.837
1716008588.000,0.070,1.745,140.520,0.000,25.473,21.400,23.880
1716008594.000,0.075,1.745,140.520,0.000,25.526,21.445,23.905
1716008601.000,0.070,1.745,140.520,0.000,25.597,21.469,23.947
1716008607.000,0.080,1.745,140.520,0.000,25.606,21.494,23.957
1716008614.000,0.062,1.745,140.520,0.000,25.600,21.444,23.958
1716008620.000,0.075,1.745,140.520,0.000,25.581,21.460,23.955
1716008627.000,0.060,1.745,140.520,0.000,25.553,21.435,23.944
1716008633.000,0.076,1.745,140.520,0.000,25.539,21.441,23.931
1716008640.000,0.081,1.745,140.520,0.000,25.516,21.428,23.920
1716008647.000,0.081,1.745,140.520,0.000,25.487,21.381,23.909
1716008653.000,0.069,1.745,140.520,0.000,25.478,21.377,23.904
1716008660.000,0.092,1.745,140.520,0.000,25.467,21.368,23.899
1716008666.000,0.082,1.745,140.520,0.000,25.448,21.353,23.886
1716008673.000,0.068,1.745,140.520,0.000,25.405,21.380,23.847
1716008679.000,0.081,1.745,140.520,0.000,25.369,21.362,23.812
1716008686.000,0.058,1.745,140.520,0.000,25.341,21.349,23.786
1716008693.000,0.075,1.745,140.520,0.000,25.315,21.339,23.765
1716008699.000,0.067,1.745,140.520,0.000,25.317,21.339,23.743
1716008706.000,0.064,1.745,140.520,0.000,25.314,21.319,23.740
1716008712.000,0.077,1.745,140.520,0.000,25.340,21.316,23.758
1716008719.000,0.047,1.745,140.520,0.000,25.396,21.345,23.806
1716008725.000,0.082,1.745,140.520,0.000,25.433,21.399,23.842
1716008732.000,0.066,1.745,140.520,0.000,25.476,21.453,23.886
1716008739.000,0.091,1.745,140.520,0.000,25.501,21.456,23.912
1716008745.000,0.068,1.745,140.520,0.000,25.508,21.444,23.930
1716008752.000,0.075,1.745,140.520,0.000,25.504,21.412,23.924
1716008758.000,0.077,1.745,140.520,0.000,25.500,21.369,23.922
1716008765.000,0.078,1.745,140.520,0.000,25.497,21.337,23.914
1716008771.000,0.079,1.745,140.520,0.000,25.503,21.342,23.905
1716008778.000,0.072,1.745,140.520,0.000,25.514,21.335,23.906
1716008785.000,0.074,1.745,140.520,0.000,25.557,21.393,23.932
1716008791.000,0.064,1.745,140.520,0.000,25.586,21.450,23.958
1716008798.000,0.070,1.745,140.520,0.000,25.587,21.495,23.964
1716008804.000,0.083,1.745,140.520,0.000,25.568,21.497,23.968
1716008811.000,0.079,1.745,140.520,0.000,25.558,21.474,23.963
1716008817.000,0.082,1.745,140.520,0.000,25.522,21.465,23.949
1716008824.000,0.071,1.745,140.520,0.000,25.480,21.393,23.912
1716008831.000,0.083,1.745,140.520,0.000,25.453,21.357,23.903
1716008837.000,0.080,1.745,140.520,0.000,25.469,21.393,23.910
1716008844.000,0.076,1.745,140.520,0.000,25.487,21.399,23.909
1716008850.000,0.078,1.745,140.520,0.000,25.489,21.436,23.927
1716008857.000,0.080,1.745,140.520,0.000,25.491,21.404,23.912
1716008863.000,0.093,1.745,140.520,0.000,25.510,21.442,23.930
1716008870.000,0.056,1.745,140.520,0.000,25.509,21.461,23.948
1716008877.000,0.084,1.745,140.520,0.000,25.508,21.422,23.935
1716008883.000,0.082,1.745,140.520,0.000,25.518,21.439,23.943
1716008890.000,0.076,1.745,140.520,0.000,25.490,21.411,23.929
1716008896.000,0.051,1.745,140.520,0.000,25.491,21.407,23.930
1716008903.000,0.078,1.745,140.520,0.000,25.481,21.408,23.942
1716008909.000,0.084,1.745,140.520,0.000,25.471,21.408,23.950
1716008916.000,0.070,1.745,140.520,0.000,25.443,21.432,23.936
1716008923.000,0.068,1.745,140.520,0.000,25.409,21.377,23.900
1716008929.000,0.083,1.745,140.520,0.000,25.384,21.380,23.880
1716008936.000,0.080,1.745,140.520,0.000,25.380,21.366,23.857
1716008942.000,0.069,1.745,140.520,0.000,25.373,21.372,23.835
1716008949.000,0.057,1.745,140.520,0.000,25.358,21.350,23.808
1716008955.000,0.088,1.745,140.520,0.000,25.369,21.372,23.799
1716008962.000,0.068,1.745,140.520,0.000,25.393,21.411,23.818
1716008969.000,0.090,1.745,140.520,0.000,25.427,21.390,23.827
1716008975.000,0.077,1.745,140.520,0.000,25.435,21.373,23.829
1716008982.000,0.085,1.745,140.520,0.000,25.422,21.363,23.820
1716008988.000,0.081,1.745,140.520,0.000,25.383,21.326,23.802
1716008995.000,0.073,1.745,140.520,0.000,25.350,21.333,23.790
1716009001.000,0.071,1.745,140.520,0.000,25.339,21.281,23.788
1716009008.000,0.090,1.745,140.520,0.000,25.335,21.298,23.791
1716009014.000,0.083,1.745,140.520,0.000,25.349,21.327,23.803
1716009021.000,0.078,1.745,140.520,0.000,25.385,21.370,23.841
1716009028.000,0.076,1.745,140.520,0.000,25.405,21.375,23.851
1716009034.000,0.065,1.745,140.520,0.000,25.429,21.384,23.877
1716009041.000,0.061,1.745,140.520,0.000,25.449,21.426,23.872
1716009047.000,0.065,1.745,140.520,0.000,25.433,21.419,23.870
1716009054.000,0.081,1.745,140.520,0.000,25.419,21.400,23.856
1716009060.000,0.081,1.745,140.520,0.000,25.396,21.380,23.847
1716009067.000,0.074,1.745,140.520,0.000,25.398,21.354,23.838
1716009074.000,0.081,1.745,140.520,0.000,25.410,21.345,23.843
1716009080.000,0.073,1.745,140.520,0.000,25.433,21.357,23.866
1716009087.000,0.081,1.745,140.520,0.000,25.462,21.410,23.898
1716009093.000,0.071,1.745,140.520,0.000,25.463,21.468,23.923
1716009100.000,0.083,1.745,140.520,0.000,25.463,21.439,23.931
1716009106.000,0.092,1.745,140.520,0.000,25.459,21.418,23.924
1716009113.000,0.081,1.745,140.520,0.000,25.441,21.429,23.925
1716009120.000,0.088,1.745,140.520,0.000,25.430,21.415,23.919
1716009126.000,0.068,1.745,140.520,0.000,25.420,21.410,23.916
1716009133.000,0.092,1.745,140.520,0.000,25.435,21.448,23.919
1716009139.000,0.084,1.745,140.520,0.000,25.461,21.450,23.931
1716009146.000,0.067,1.745,140.520,0.000,25.477,21.476,23.924
1716009152.000,0.067,1.745,140.520,0.000,25.481,21.487,23.930
1716009159.000,0.076,1.745,140.520,0.000,25.457,21.448,23.907
1716009166.000,0.079,1.745,140.520,0.000,25.433,21.393,23.891
1716009172.000,0.068,1.745,140.520,0.000,25.419,21.351,23.872
1716009179.000,0.070,1.745,140.520,0.000,25.391,21.305,23.848
1716009185.000,0.096,1.745,140.520,0.000,25.388,21.328,23.843
1716009192.000,0.071,1.745,140.520,0.000,25.392,21.294,23.844
1716009198.000,0.082,1.745,140.520,0.000,25.424,21.318,23.865
1716009205.000,0.075,1.745,140.520,0.000,25.460,21.356,23.883
1716009212.000,0.063,1.745,140.520,0.000,25.514,21.414,23.916
1716009218.000,0.090,1.745,140.520,0.000,25.526,21.420,23.917
1716009225.000,0.082,1.745,140.520,0.000,25.495,21.407,23.883
1716009231.000,0.101,1.745,140.520,0.000,25.474,21.432,23.858
1716009238.000,0.070,1.745,140.520,0.000,25.454,21.419,23.831
1716009244.000,0.077,1.745,140.520,0.000,25.427,21.371,23.823
1716009251.000,0.061,1.745,140.520,0.000,25.391,21.351,23.815
1716009258.000,0.099,1.745,140.520,0.000,25.404,21.363,23.819
1716009264.000,0.074,1.745,140.520,0.000,25.423,21.427,23.839
1716009271.000,0.089,1.745,140.520,0.000,25.445,21.432,23.871
1716009277.000,0.074,1.745,140.520,0.000,25.481,21.426,23.883
1716009284.000,0.088,1.745,140.520,0.000,25.488,21.410,23.896
1716009290.000,0.064,1.745,140.520,0.000,25.449,21.420,23.883
1716009297.000,0.082,1.745,140.520,0.000,25.429,21.434,23.888
1716009303.000,0.077,1.745,140.520,0.000,25.433,21.454,23.898
1716009310.000,0.086,1.745,140.520,0.000,25.460,21.408,23.897
1716009317.000,0.066,1.745,140.520,0.000,25.504,21.437,23.915
1716009323.000,0.055,1.745,140.520,0.000,25.513,21.441,23.929
1716009330.000,0.067,1.745,140.520,0.000,25.544,21.434,23.946
1716009336.000,0.068,1.745,140.520,0.000,25.555,21.450,23.968
1716009343.000,0.062,1.745,140.520,0.000,25.557,21.473,23.989
1716009349.000,0.073,1.745,140.520,0.000,25.551,21.479,23.981
1716009356.000,0.087,1.745,140.520,0.000,25.533,21.460,23.982
1716009363.000,0.073,1.745,140.520,0.000,25.520,21.466,23.974
1716009369.000,0.071,1.745,140.520,0.000,25.523,21.488,23.969
1716009376.000,0.079,1.745,140.520,0.000,25.515,21.466,23.977
1716009382.000,0.072,1.745,140.520,0.000,25.510,21.485,23.977
1716009389.000,0.070,1.745,140.520,0.000,25.492,21.456,23.964
1716009395.000,0.052,1.745,140.520,0.000,25.481,21.430,23.957
1716009402.000,0.071,1.745,140.520,0.000,25.454,21.454,23.944
1716009409.000,0.085,1.745,140.520,0.000,25.441,21.428,23.918
1716009415.000,0.068,1.745,140.520,0.000,25.441,21.392,23.914
1716009422.000,0.061,1.745,140.520,0.000,25.450,21.394,23.910
1716009428.000,0.082,1.745,140.520,0.000,25.461,21.381,23.902
1716009435.000,0.091,1.745,140.520,0.000,25.483,21.436,23.923
