18278.000,2.913,141.500
18267.000,2.911,141.498
18254.000,2.909,141.498
18243.000,2.907,141.497
18234.000,2.905,141.497
18221.000,2.903,141.496
18208.000,2.901,141.495
18203.000,2.899,141.494
18189.000,2.897,141.493
18184.000,2.895,141.493
18170.000,2.893,141.492
18158.000,2.891,141.491
18150.000,2.889,141.490
18142.000,2.887,141.490
18125.000,2.885,141.489
18115.000,2.883,141.488
18107.000,2.881,141.488
18094.000,2.879,141.487
18088.000,2.877,141.487
18075.000,2.875,141.485
18061.000,2.873,141.485
18054.000,2.871,141.484
18040.000,2.869,141.483
18032.000,2.867,141.483
18024.000,2.865,141.482
18013.000,2.863,141.481
18000.000,2.861,141.481
17990.000,2.859,141.480
17974.000,2.857,141.479
17965.000,2.855,141.479
17963.000,2.853,141.478
17946.000,2.851,141.478
17933.000,2.849,141.477
17925.000,2.847,141.477
17912.000,2.845,141.476
17902.000,2.843,141.476
17890.000,2.841,141.476
17880.000,2.839,141.475
17867.000,2.837,141.474
17861.000,2.835,141.474
17846.000,2.833,141.473
17837.000,2.831,141.473
17826.000,2.829,141.472
17816.000,2.827,141.471
17805.000,2.825,141.471
17787.000,2.823,141.470
17782.000,2.821,141.469
17773.000,2.819,141.469
17765.000,2.817,141.468
17755.000,2.815,141.468
17741.000,2.813,141.467
17723.000,2.811,141.467
17717.000,2.809,141.466
17707.000,2.807,141.465
17696.000,2.805,141.464
17688.000,2.803,141.464
17672.000,2.801,141.463
17661.000,2.799,141.462
17653.000,2.797,141.461
17642.000,2.795,141.461
17630.000,2.793,141.460
17621.000,2.791,141.459
17610.000,2.789,141.459
17598.000,2.787,141.458
17592.000,2.785,141.457
17579.000,2.783,141.456
17570.000,2.781,141.456
17560.000,2.779,141.455
17546.000,2.777,141.454
17531.000,2.775,141.453
17522.000,2.773,141.452
17514.000,2.771,141.452
17504.000,2.769,141.451
17491.000,2.767,141.450
17485.000,2.765,141.450
17470.000,2.763,141.449
17466.000,2.761,141.448
17446.000,2.759,141.447
17435.000,2.757,141.446
17419.000,2.755,141.446
17414.000,2.753,141.445
17408.000,2.751,141.443
17397.000,2.749,141.443
17387.000,2.747,141.442
17378.000,2.745,141.441
17366.000,2.743,141.440
17355.000,2.741,141.439
17344.000,2.739,141.439
17330.000,2.737,141.437
17317.000,2.735,141.437
17306.000,2.733,141.436
17294.000,2.731,141.435
17290.000,2.729,141.434
17272.000,2.727,141.433
17267.000,2.725,141.432
17259.000,2.723,141.431
17245.000,2.721,141.429
17227.000,2.719,141.428
17219.000,2.717,141.426
17210.000,2.715,141.424
17203.000,2.713,141.424
17195.000,2.711,141.422
17176.000,2.709,141.422
17162.000,2.707,141.420
17157.000,2.705,141.419
17152.000,2.703,141.417
17136.000,2.701,141.416
17122.000,2.699,141.414
17112.000,2.697,141.413
17107.000,2.695,141.411
17101.000,2.693,141.409
17090.000,2.691,141.407
17072.000,2.689,141.405
17061.000,2.687,141.402
17050.000,2.685,141.400
17043.000,2.683,141.397
17034.000,2.681,141.395
17021.000,2.679,141.393
17005.000,2.677,141.391
16998.000,2.675,141.389
16994.000,2.673,141.388
16978.000,2.671,141.386
16974.000,2.669,141.385
16954.000,2.667,141.384
16949.000,2.665,141.382
16928.000,2.663,141.381
16923.000,2.661,141.380
16912.000,2.659,141.379
16904.000,2.657,141.378
16890.000,2.655,141.377
16882.000,2.653,141.376
16866.000,2.651,141.375
16862.000,2.649,141.374
16843.000,2.647,141.373
16827.000,2.645,141.373
16821.000,2.643,141.372
16819.000,2.641,141.371
16803.000,2.639,141.370
16798.000,2.637,141.369
16784.000,2.635,141.368
16768.000,2.633,141.368
16757.000,2.631,141.367
16747.000,2.629,141.366
16739.000,2.627,141.365
16728.000,2.625,141.365
16709.000,2.623,141.364
16701.000,2.621,141.363
16690.000,2.619,141.362
16678.000,2.617,141.362
16677.000,2.615,141.361
16667.000,2.613,141.361
16654.000,2.611,141.360
16643.000,2.609,141.359
16626.000,2.607,141.359
16614.000,2.605,141.358
16603.000,2.603,141.357
16598.000,2.601,141.357
16590.000,2.599,141.356
16573.000,2.597,141.355
16554.000,2.595,141.354
16542.000,2.593,141.354
16541.000,2.591,141.353
16536.000,2.589,141.353
16522.000,2.587,141.352
16506.000,2.585,141.351
16491.000,2.583,141.351
16480.000,2.581,141.350
16480.000,2.579,141.349
16470.000,2.577,141.349
16453.000,2.575,141.348
16438.000,2.573,141.348
16430.000,2.571,141.347
16422.000,2.569,141.347
16406.000,2.567,141.346
16392.000,2.565,141.346
16387.000,2.563,127.211
16386.000,2.561,0.000
16370.000,2.559,0.000
16358.000,2.557,0.000
16349.000,2.555,0.000
16338.000,2.553,0.000
16326.000,2.551,0.000
16325.000,2.549,0.000
16306.000,2.547,0.000
16294.000,2.545,0.000
