1.988,140.747
1.986,140.746
1.984,140.744
1.982,140.743
1.98,140.741
1.978,140.74
1.976,140.737
1.974,140.736
1.972,140.733
1.97,140.733
1.968,140.729
1.966,140.727
1.964,140.726
1.962,140.725
1.96,140.724
1.958,140.721
1.956,140.719
1.954,140.716
1.952,140.715
1.95,140.714
1.948,140.711
1.946,140.71
1.944,140.709
1.942,140.706
1.94,140.704
1.938,140.703
1.936,140.701
1.934,140.699
1.932,140.697
1.93,140.694
1.928,140.693
1.926,140.69
1.924,140.689
1.922,140.687
1.92,140.686
1.918,140.683
1.916,140.68
1.914,140.679
1.912,140.677
1.91,140.676
1.908,140.674
1.906,140.672
1.904,140.67
1.902,140.668
1.9,140.666
1.898,140.665
1.896,140.663
1.894,140.66
1.892,140.659
1.89,140.657
1.888,140.655
1.886,140.653
1.884,140.651
1.882,140.649
1.88,140.647
1.878,140.645
1.876,140.643
1.874,140.641
1.872,140.64
1.87,140.638
1.868,140.636
1.866,140.635
1.864,140.633
1.862,140.631
1.86,140.629
1.858,140.627
1.856,140.625
1.854,140.623
1.852,140.621
1.85,140.618
1.848,140.617
1.846,140.615
1.844,140.613
1.842,140.611
1.84,140.609
1.838,140.608
1.836,140.606
1.834,140.605
1.832,140.602
1.83,140.601
1.828,140.599
1.826,140.597
1.824,140.595
1.822,140.592
1.82,140.59
1.818,140.588
1.816,140.585
1.814,140.586
1.812,140.583
1.81,140.582
1.808,140.579
1.806,140.579
1.804,140.577
1.802,140.575
1.8,140.571
1.798,140.571
1.796,140.569
1.794,140.568
1.792,140.565
1.79,140.563
1.788,140.562
1.786,140.56
1.784,140.558
1.782,140.556
1.78,140.554
1.778,140.553
1.776,140.55
1.774,140.548
1.772,140.547
1.77,140.546
1.768,140.542
1.766,140.541
1.764,140.539
1.762,140.537
1.76,140.535
1.758,140.533
1.756,140.533
1.754,140.531
1.752,140.529
1.75,140.527
1.748,140.525
1.746,140.523
1.744,140.52
1.742,140.52
1.74,140.517
1.738,140.515
1.736,140.513
1.734,140.513
1.732,140.51
1.73,140.508
1.728,140.505
1.726,140.503
1.724,140.503
1.722,140.501
1.72,140.499
1.718,140.497
