
1674276619,0.010,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276620,0.019,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.015,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.025,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.025,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.018,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.018,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.020,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.017,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.020,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.027,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276621,0.013,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.023,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.031,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.014,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.015,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.028,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.022,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.030,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.029,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.019,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276622,0.014,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.022,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.016,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.033,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.022,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.015,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.028,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.031,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276623,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.029,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.025,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.024,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.016,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.031,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.021,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276624,0.019,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.030,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.034,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.029,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.023,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.018,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.027,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.017,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.019,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276625,0.018,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.037,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.025,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.019,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.035,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.035,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.032,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
1674276626,0.034,140.068,,0.000000E+0,140.176,140.513,0.794,-0.794
